Date,Knit,Date,T-Shirt,Date,Shirt,Date,Blouse,Date,Hoodie
2021-06-29,0.44363,2021-06-29,1.4877,2021-06-29,0.79659,2021-06-29,3.10142,2021-06-29,0.28853
2021-06-30,0.41511,2021-06-30,1.52533,2021-06-30,0.75154,2021-06-30,3.22402,2021-06-30,0.32046
2021-07-01,0.46187,2021-07-01,1.50538,2021-07-01,0.70251,2021-07-01,3.26621,2021-07-01,0.32331
2021-07-02,0.43051,2021-07-02,1.36852,2021-07-02,0.66487,2021-07-02,2.86706,2021-07-02,0.30506
2021-07-03,0.43735,2021-07-03,1.48086,2021-07-03,0.72132,2021-07-03,3.46408,2021-07-03,0.36551
2021-07-04,0.49209,2021-07-04,1.60801,2021-07-04,0.85932,2021-07-04,3.47263,2021-07-04,0.3752
2021-07-05,0.45902,2021-07-05,1.47857,2021-07-05,0.8519,2021-07-05,2.94518,2021-07-05,0.35239
2021-07-06,0.42823,2021-07-06,1.60117,2021-07-06,0.82282,2021-07-06,3.18068,2021-07-06,0.32901
2021-07-07,0.43735,2021-07-07,1.52134,2021-07-07,0.7869,2021-07-07,3.06835,2021-07-07,0.39459
2021-07-08,0.42652,2021-07-08,1.39532,2021-07-08,0.66031,2021-07-08,2.85451,2021-07-08,0.34327
2021-07-09,0.38318,2021-07-09,1.25733,2021-07-09,0.61355,2021-07-09,2.52379,2021-07-09,0.31818
2021-07-10,0.41626,2021-07-10,1.44379,2021-07-10,0.68198,2021-07-10,2.92978,2021-07-10,0.34156
2021-07-11,0.42994,2021-07-11,1.67872,2021-07-11,0.78291,2021-07-11,3.18467,2021-07-11,0.40314
2021-07-12,0.41797,2021-07-12,1.56069,2021-07-12,0.68768,2021-07-12,2.65038,2021-07-12,0.34669
2021-07-13,0.44363,2021-07-13,1.63367,2021-07-13,0.70821,2021-07-13,2.80377,2021-07-13,0.30506
2021-07-14,0.39516,2021-07-14,1.5048,2021-07-14,0.61469,2021-07-14,2.80377,2021-07-14,0.28225
2021-07-15,0.40656,2021-07-15,1.42954,2021-07-15,0.61754,2021-07-15,2.83114,2021-07-15,0.29537
2021-07-16,0.38888,2021-07-16,1.26531,2021-07-16,0.60956,2021-07-16,2.74446,2021-07-16,0.31533
2021-07-17,0.38318,2021-07-17,1.33032,2021-07-17,0.59245,2021-07-17,2.83741,2021-07-17,0.30791
2021-07-18,0.42823,2021-07-18,1.61258,2021-07-18,0.67285,2021-07-18,2.81688,2021-07-18,0.402
2021-07-19,0.42709,2021-07-19,1.47458,2021-07-19,0.65176,2021-07-19,2.34417,2021-07-19,0.3427
2021-07-20,0.4174,2021-07-20,1.44208,2021-07-20,0.63237,2021-07-20,2.55116,2021-07-20,0.32958
2021-07-21,0.4174,2021-07-21,1.47002,2021-07-21,0.59873,2021-07-21,2.54489,2021-07-21,0.35866
2021-07-22,0.39573,2021-07-22,1.42098,2021-07-22,0.61184,2021-07-22,2.71082,2021-07-22,0.37178
2021-07-23,0.36208,2021-07-23,1.14215,2021-07-23,0.57364,2021-07-23,2.25065,2021-07-23,0.34726
2021-07-24,0.34441,2021-07-24,1.2425,2021-07-24,0.54741,2021-07-24,2.38636,2021-07-24,0.35296
2021-07-25,0.43678,2021-07-25,1.35256,2021-07-25,0.58162,2021-07-25,2.66463,2021-07-25,0.38375
2021-07-26,0.38831,2021-07-26,1.2425,2021-07-26,0.61811,2021-07-26,2.02656,2021-07-26,0.38147
2021-07-27,0.41854,2021-07-27,1.29211,2021-07-27,0.61925,2021-07-27,2.2267,2021-07-27,0.37577
2021-07-28,0.4231,2021-07-28,1.26075,2021-07-28,0.59473,2021-07-28,2.15942,2021-07-28,0.39174
2021-07-29,0.37976,2021-07-29,1.19175,2021-07-29,0.60272,2021-07-29,2.0716,2021-07-29,0.44192
2021-07-30,0.39231,2021-07-30,1.04122,2021-07-30,0.52004,2021-07-30,1.79961,2021-07-30,0.38147
2021-07-31,0.38432,2021-07-31,1.0435,2021-07-31,0.53201,2021-07-31,1.95813,2021-07-31,0.40428
2021-08-01,0.4174,2021-08-01,1.20544,2021-08-01,0.62267,2021-08-01,2.04879,2021-08-01,0.49266
2021-08-02,0.44306,2021-08-02,1.21399,2021-08-02,0.59873,2021-08-02,1.7711,2021-08-02,0.46415
2021-08-03,0.44306,2021-08-03,1.19974,2021-08-03,0.68198,2021-08-03,1.9262,2021-08-03,0.48183
2021-08-04,0.48126,2021-08-04,1.17066,2021-08-04,0.6318,2021-08-04,2.07217,2021-08-04,0.52061
2021-08-05,0.42937,2021-08-05,1.0703,2021-08-05,0.65917,2021-08-05,1.99063,2021-08-05,0.53258
2021-08-06,0.43051,2021-08-06,0.97849,2021-08-06,0.64263,2021-08-06,1.78478,2021-08-06,0.53657
2021-08-07,0.42823,2021-08-07,1.00586,2021-08-07,0.60557,2021-08-07,1.87545,2021-08-07,0.57078
2021-08-08,0.49324,2021-08-08,1.11192,2021-08-08,0.74641,2021-08-08,2.07902,2021-08-08,0.74014
2021-08-09,0.52004,2021-08-09,1.07144,2021-08-09,0.70878,2021-08-09,1.82641,2021-08-09,0.77093
2021-08-10,0.50863,2021-08-10,1.0606,2021-08-10,0.74812,2021-08-10,1.81158,2021-08-10,0.7926
2021-08-11,0.56679,2021-08-11,1.06517,2021-08-11,0.75839,2021-08-11,1.94159,2021-08-11,0.88783
2021-08-12,0.57877,2021-08-12,0.95853,2021-08-12,0.73558,2021-08-12,1.85264,2021-08-12,0.93002
2021-08-13,0.55197,2021-08-13,0.80572,2021-08-13,0.72075,2021-08-13,1.681,2021-08-13,0.93972
2021-08-14,0.5628,2021-08-14,0.82567,2021-08-14,0.76295,2021-08-14,1.84237,2021-08-14,1.1182
2021-08-15,0.64377,2021-08-15,0.91634,2021-08-15,0.8673,2021-08-15,1.8247,2021-08-15,1.32918
2021-08-16,0.75097,2021-08-16,0.95112,2021-08-16,0.91577,2021-08-16,1.92221,2021-08-16,1.42212
2021-08-17,0.76466,2021-08-17,0.88954,2021-08-17,0.90037,2021-08-17,1.90339,2021-08-17,1.50138
2021-08-18,0.7869,2021-08-18,0.8348,2021-08-18,1.00073,2021-08-18,1.90054,2021-08-18,1.71465
2021-08-19,0.8405,2021-08-19,0.86673,2021-08-19,1.04578,2021-08-19,1.92392,2021-08-19,1.69355
2021-08-20,0.81313,2021-08-20,0.78576,2021-08-20,0.9095,2021-08-20,1.71921,2021-08-20,1.56924
2021-08-21,0.93173,2021-08-21,0.77093,2021-08-21,1.03608,2021-08-21,1.86689,2021-08-21,2.12463
2021-08-22,1.00244,2021-08-22,0.81997,2021-08-22,1.11877,2021-08-22,2.00432,2021-08-22,2.29285
2021-08-23,1.05775,2021-08-23,0.89011,2021-08-23,1.21342,2021-08-23,2.06419,2021-08-23,2.69656
2021-08-24,1.00187,2021-08-24,0.87186,2021-08-24,1.20145,2021-08-24,2.1138,2021-08-24,2.79122
2021-08-25,1.04806,2021-08-25,0.7812,2021-08-25,1.19746,2021-08-25,2.08928,2021-08-25,2.73591
2021-08-26,0.95055,2021-08-26,0.942,2021-08-26,1.09596,2021-08-26,1.884,2021-08-26,2.67318
2021-08-27,1.01213,2021-08-27,0.85875,2021-08-27,1.14899,2021-08-27,1.88913,2021-08-27,2.71652
2021-08-28,1.11021,2021-08-28,0.72988,2021-08-28,1.22027,2021-08-28,1.93988,2021-08-28,2.93663
2021-08-29,1.29439,2021-08-29,0.91064,2021-08-29,1.41129,2021-08-29,2.36926,2021-08-29,3.66537
2021-08-30,1.17693,2021-08-30,0.85875,2021-08-30,1.33545,2021-08-30,2.07274,2021-08-30,3.09458
2021-08-31,1.35655,2021-08-31,0.88612,2021-08-31,1.44721,2021-08-31,2.10297,2021-08-31,3.48005
2021-09-01,1.42383,2021-09-01,0.90436,2021-09-01,1.4244,2021-09-01,2.04024,2021-09-01,3.97899
2021-09-02,1.4284,2021-09-02,0.89752,2021-09-02,1.30808,2021-09-02,2.16284,2021-09-02,3.92026
2021-09-03,1.3708,2021-09-03,0.86616,2021-09-03,1.24193,2021-09-03,2.00204,2021-09-03,3.59922
2021-09-04,1.46204,2021-09-04,0.81028,2021-09-04,1.36453,2021-09-04,2.29969,2021-09-04,4.04513
2021-09-05,1.72377,2021-09-05,0.96709,2021-09-05,1.59547,2021-09-05,2.6059,2021-09-05,4.8001
2021-09-06,1.6371,2021-09-06,0.90893,2021-09-06,1.59376,2021-09-06,2.29855,2021-09-06,4.44828
2021-09-07,1.77509,2021-09-07,0.91349,2021-09-07,1.49568,2021-09-07,2.28372,2021-09-07,4.74308
2021-09-08,1.58407,2021-09-08,0.88783,2021-09-08,1.41414,2021-09-08,2.22727,2021-09-08,4.2755
2021-09-09,1.49283,2021-09-09,0.89125,2021-09-09,1.4073,2021-09-09,2.22442,2021-09-09,3.81191
2021-09-10,1.4991,2021-09-10,0.81085,2021-09-10,1.25733,2021-09-10,2.13034,2021-09-10,3.43272
2021-09-11,1.59718,2021-09-11,0.86673,2021-09-11,1.41927,2021-09-11,2.31224,2021-09-11,3.95732
2021-09-12,1.87089,2021-09-12,1.06117,2021-09-12,1.8093,2021-09-12,2.73876,2021-09-12,4.55149
2021-09-13,1.7021,2021-09-13,1.0435,2021-09-13,1.482,2021-09-13,2.3761,2021-09-13,3.7834
2021-09-14,1.59604,2021-09-14,1.03722,2021-09-14,1.43752,2021-09-14,2.30425,2021-09-14,3.55817
2021-09-15,1.52419,2021-09-15,0.87585,2021-09-15,1.1718,2021-09-15,2.12121,2021-09-15,3.53878
2021-09-16,1.53389,2021-09-16,0.82054,2021-09-16,1.15811,2021-09-16,1.85378,2021-09-16,3.41846
2021-09-17,1.42155,2021-09-17,0.66145,2021-09-17,0.94599,2021-09-17,1.67131,2021-09-17,3.33065
2021-09-18,1.51849,2021-09-18,0.68996,2021-09-18,1.05034,2021-09-18,1.87944,2021-09-18,3.83529
2021-09-19,1.56525,2021-09-19,0.70536,2021-09-19,1.17237,2021-09-19,1.82356,2021-09-19,3.86038
2021-09-20,1.48371,2021-09-20,0.60158,2021-09-20,0.99218,2021-09-20,1.6331,2021-09-20,3.66252
2021-09-21,1.60916,2021-09-21,0.64035,2021-09-21,1.09767,2021-09-21,1.67929,2021-09-21,4.01947
2021-09-22,1.92107,2021-09-22,0.84164,2021-09-22,1.30751,2021-09-22,2.18394,2021-09-22,4.50359
2021-09-23,1.95699,2021-09-23,0.89752,2021-09-23,1.36111,2021-09-23,2.07217,2021-09-23,4.44942
2021-09-24,1.92278,2021-09-24,0.87642,2021-09-24,1.24022,2021-09-24,2.05678,2021-09-24,4.24471
2021-09-25,2.14174,2021-09-25,0.83708,2021-09-25,1.40616,2021-09-25,2.37325,2021-09-25,5.10175
2021-09-26,2.38922,2021-09-26,1.01156,2021-09-26,1.59832,2021-09-26,2.66064,2021-09-26,5.71075
2021-09-27,2.15257,2021-09-27,0.99902,2021-09-27,1.48257,2021-09-27,2.49071,2021-09-27,5.10004
2021-09-28,2.2056,2021-09-28,0.97906,2021-09-28,1.50538,2021-09-28,2.4508,2021-09-28,4.9324
2021-09-29,2.17196,2021-09-29,0.97336,2021-09-29,1.36738,2021-09-29,2.39492,2021-09-29,4.82234
2021-09-30,2.02313,2021-09-30,0.8827,2021-09-30,1.29953,2021-09-30,2.11608,2021-09-30,4.27493
2021-10-01,1.87887,2021-10-01,0.77834,2021-10-01,1.22141,2021-10-01,2.08871,2021-10-01,4.0668
2021-10-02,2.09156,2021-10-02,0.82738,2021-10-02,1.46432,2021-10-02,2.46391,2021-10-02,4.32397
2021-10-03,2.16683,2021-10-03,0.91178,2021-10-03,1.47116,2021-10-03,2.66349,2021-10-03,4.57088
2021-10-04,2.3915,2021-10-04,1.01613,2021-10-04,1.67758,2021-10-04,2.67033,2021-10-04,4.74707
2021-10-05,2.00375,2021-10-05,0.94542,2021-10-05,1.44949,2021-10-05,2.45878,2021-10-05,4.02347
2021-10-06,2.45536,2021-10-06,0.93173,2021-10-06,1.38506,2021-10-06,2.32136,2021-10-06,4.21563
2021-10-07,2.15885,2021-10-07,0.86559,2021-10-07,1.3001,2021-10-07,2.29627,2021-10-07,4.30287
2021-10-08,2.09213,2021-10-08,0.79887,2021-10-08,1.15412,2021-10-08,1.99919,2021-10-08,4.05597
2021-10-09,2.26662,2021-10-09,0.79032,2021-10-09,1.36453,2021-10-09,2.29057,2021-10-09,4.30972
2021-10-10,2.65209,2021-10-10,0.92831,2021-10-10,1.50595,2021-10-10,2.47247,2021-10-10,4.97288
2021-10-11,3.2206,2021-10-11,0.9631,2021-10-11,1.49397,2021-10-11,2.17025,2021-10-11,6.57406
2021-10-12,3.08659,2021-10-12,0.97906,2021-10-12,1.38677,2021-10-12,1.80018,2021-10-12,6.66472
2021-10-13,2.89101,2021-10-13,0.97849,2021-10-13,1.34343,2021-10-13,1.83895,2021-10-13,5.92629
2021-10-14,2.82372,2021-10-14,0.89866,2021-10-14,1.22825,2021-10-14,1.90681,2021-10-14,5.41708
2021-10-15,2.73648,2021-10-15,0.77093,2021-10-15,1.08056,2021-10-15,1.62854,2021-10-15,5.07951
2021-10-16,3.79253,2021-10-16,0.82054,2021-10-16,1.11135,2021-10-16,1.67131,2021-10-16,7.69796
2021-10-17,4.61592,2021-10-17,0.86958,2021-10-17,1.10907,2021-10-17,1.39646,2021-10-17,8.97981
2021-10-18,4.50017,2021-10-18,0.84506,2021-10-18,0.92774,2021-10-18,1.24022,2021-10-18,7.79547
2021-10-19,4.11071,2021-10-19,0.81712,2021-10-19,0.90721,2021-10-19,1.16039,2021-10-19,7.11349
2021-10-20,4.14435,2021-10-20,0.78918,2021-10-20,0.86445,2021-10-20,1.13359,2021-10-20,6.79929
2021-10-21,3.89973,2021-10-21,0.73729,2021-10-21,0.84278,2021-10-21,1.03494,2021-10-21,6.25702
2021-10-22,3.52566,2021-10-22,0.65119,2021-10-22,0.71505,2021-10-22,0.91292,2021-10-22,5.4781
2021-10-23,3.81134,2021-10-23,0.66772,2021-10-23,0.78861,2021-10-23,0.98819,2021-10-23,5.79628
2021-10-24,4.40722,2021-10-24,0.71562,2021-10-24,0.91064,2021-10-24,1.18833,2021-10-24,6.4737
2021-10-25,3.81305,2021-10-25,0.72645,2021-10-25,0.84164,2021-10-25,1.15982,2021-10-25,5.64289
2021-10-26,3.67107,2021-10-26,0.77264,2021-10-26,0.84563,2021-10-26,1.16552,2021-10-26,5.32471
2021-10-27,3.65396,2021-10-27,0.69395,2021-10-27,0.81997,2021-10-27,1.14272,2021-10-27,5.1257
2021-10-28,3.39565,2021-10-28,0.68597,2021-10-28,0.808,2021-10-28,1.0971,2021-10-28,4.83888
2021-10-29,3.098,2021-10-29,0.5628,2021-10-29,0.65176,2021-10-29,0.97678,2021-10-29,4.43288
2021-10-30,3.47891,2021-10-30,0.60557,2021-10-30,0.6968,2021-10-30,1.10736,2021-10-30,5.06012
2021-10-31,3.76801,2021-10-31,0.66316,2021-10-31,0.82282,2021-10-31,1.22825,2021-10-31,5.3612
2021-11-01,3.60378,2021-11-01,0.65404,2021-11-01,0.80458,2021-11-01,1.17579,2021-11-01,4.88678
2021-11-02,3.52737,2021-11-02,0.67856,2021-11-02,0.77321,2021-11-02,1.14842,2021-11-02,4.77901
2021-11-03,3.59922,2021-11-03,0.68426,2021-11-03,0.76352,2021-11-03,1.20943,2021-11-03,4.79155
2021-11-04,3.50799,2021-11-04,0.64605,2021-11-04,0.6854,2021-11-04,1.19461,2021-11-04,4.26695
2021-11-05,3.1037,2021-11-05,0.57307,2021-11-05,0.605,2021-11-05,1.06003,2021-11-05,3.82218
2021-11-06,3.4464,2021-11-06,0.62496,2021-11-06,0.64662,2021-11-06,1.04578,2021-11-06,4.17058
2021-11-07,4.08619,2021-11-07,0.74299,2021-11-07,0.82282,2021-11-07,1.1718,2021-11-07,5.11144
2021-11-08,3.81134,2021-11-08,0.66145,2021-11-08,0.74527,2021-11-08,1.0338,2021-11-08,5.01052
2021-11-09,4.12553,2021-11-09,0.60386,2021-11-09,0.69452,2021-11-09,0.8673,2021-11-09,4.77159
2021-11-10,3.83529,2021-11-10,0.58162,2021-11-10,0.66031,2021-11-10,0.90037,2021-11-10,4.36047
2021-11-11,3.61918,2021-11-11,0.63636,2021-11-11,0.60899,2021-11-11,0.79887,2021-11-11,4.16032
2021-11-12,3.36828,2021-11-12,0.5303,2021-11-12,0.55653,2021-11-12,0.72417,2021-11-12,3.73037
2021-11-13,3.44583,2021-11-13,0.49324,2021-11-13,0.56052,2021-11-13,0.80515,2021-11-13,4.0457
2021-11-14,4.07707,2021-11-14,0.55938,2021-11-14,0.62895,2021-11-14,0.93858,2021-11-14,4.61478
2021-11-15,3.70756,2021-11-15,0.59816,2021-11-15,0.69452,2021-11-15,0.93116,2021-11-15,4.09816
2021-11-16,3.60264,2021-11-16,0.57193,2021-11-16,0.63522,2021-11-16,0.9363,2021-11-16,3.92995
2021-11-17,3.55988,2021-11-17,0.55197,2021-11-17,0.5896,2021-11-17,0.87699,2021-11-17,3.64598
2021-11-18,3.40877,2021-11-18,0.50521,2021-11-18,0.54912,2021-11-18,0.8348,2021-11-18,3.48233
2021-11-19,3.02159,2021-11-19,0.45218,2021-11-19,0.53828,2021-11-19,0.77949,2021-11-19,2.98909
2021-11-20,3.32381,2021-11-20,0.44306,2021-11-20,0.56565,2021-11-20,0.82966,2021-11-20,3.37513
2021-11-21,3.80621,2021-11-21,0.62439,2021-11-21,0.68597,2021-11-21,0.93915,2021-11-21,4.24585
2021-11-22,3.82902,2021-11-22,0.53942,2021-11-22,0.56793,2021-11-22,0.82282,2021-11-22,3.81419
2021-11-23,3.81534,2021-11-23,0.56337,2021-11-23,0.57021,2021-11-23,0.78405,2021-11-23,3.79367
2021-11-24,3.60663,2021-11-24,0.49495,2021-11-24,0.54741,2021-11-24,0.80286,2021-11-24,3.31582
2021-11-25,3.3814,2021-11-25,0.44534,2021-11-25,0.52118,2021-11-25,0.74071,2021-11-25,3.27819
2021-11-26,3.02843,2021-11-26,0.46815,2021-11-26,0.51661,2021-11-26,0.70422,2021-11-26,2.87504
2021-11-27,3.35403,2021-11-27,0.4442,2021-11-27,0.49609,2021-11-27,0.74983,2021-11-27,3.25196
2021-11-28,3.96473,2021-11-28,0.50977,2021-11-28,0.59302,2021-11-28,0.91178,2021-11-28,3.88376
2021-11-29,3.63572,2021-11-29,0.5839,2021-11-29,0.5457,2021-11-29,0.85761,2021-11-29,3.39679
2021-11-30,3.79652,2021-11-30,0.51889,2021-11-30,0.53087,2021-11-30,0.91976,2021-11-30,3.44811
2021-12-01,3.81819,2021-12-01,0.48069,2021-12-01,0.53315,2021-12-01,0.95283,2021-12-01,3.63058
2021-12-02,3.49202,2021-12-02,0.46986,2021-12-02,0.5035,2021-12-02,0.80286,2021-12-02,3.21033
2021-12-03,3.16186,2021-12-03,0.42538,2021-12-03,0.46872,2021-12-03,0.73786,2021-12-03,2.84368
2021-12-04,3.4139,2021-12-04,0.43963,2021-12-04,0.46872,2021-12-04,0.73843,2021-12-04,3.34262
2021-12-05,4.02461,2021-12-05,0.50293,2021-12-05,0.55425,2021-12-05,0.89524,2021-12-05,4.16203
2021-12-06,3.50285,2021-12-06,0.47955,2021-12-06,0.53657,2021-12-06,0.88726,2021-12-06,3.33407
2021-12-07,3.41561,2021-12-07,0.47214,2021-12-07,0.54056,2021-12-07,0.87642,2021-12-07,3.4196
2021-12-08,3.40535,2021-12-08,0.49152,2021-12-08,0.53372,2021-12-08,0.7983,2021-12-08,3.32095
2021-12-09,3.23998,2021-12-09,0.44648,2021-12-09,0.48411,2021-12-09,0.81313,2021-12-09,2.95601
2021-12-10,2.87732,2021-12-10,0.42367,2021-12-10,0.49609,2021-12-10,0.73558,2021-12-10,2.73534
2021-12-11,3.29815,2021-12-11,0.41511,2021-12-11,0.46187,2021-12-11,0.89011,2021-12-11,3.11225
2021-12-12,4.12896,2021-12-12,0.51718,2021-12-12,0.55881,2021-12-12,0.93687,2021-12-12,3.78511
2021-12-13,3.7355,2021-12-13,0.46016,2021-12-13,0.51718,2021-12-13,0.87471,2021-12-13,3.24055
2021-12-14,3.51426,2021-12-14,0.48639,2021-12-14,0.52289,2021-12-14,0.87072,2021-12-14,3.08488
2021-12-15,3.37227,2021-12-15,0.46301,2021-12-15,0.49894,2021-12-15,0.83366,2021-12-15,2.80776
2021-12-16,3.10199,2021-12-16,0.49837,2021-12-16,0.49381,2021-12-16,0.79032,2021-12-16,2.7667
2021-12-17,2.9372,2021-12-17,0.37862,2021-12-17,0.42082,2021-12-17,0.6968,2021-12-17,2.69428
2021-12-18,3.37341,2021-12-18,0.37919,2021-12-18,0.44077,2021-12-18,0.75554,2021-12-18,2.85794
2021-12-19,4.00237,2021-12-19,0.48924,2021-12-19,0.52232,2021-12-19,0.81199,2021-12-19,3.42987
2021-12-20,3.41561,2021-12-20,0.43165,2021-12-20,0.51376,2021-12-20,0.85247,2021-12-20,2.91838
2021-12-21,3.26165,2021-12-21,0.49038,2021-12-21,0.49666,2021-12-21,0.84221,2021-12-21,2.80662
2021-12-22,3.02729,2021-12-22,0.43279,2021-12-22,0.47385,2021-12-22,0.77549,2021-12-22,2.46448
2021-12-23,2.81175,2021-12-23,0.40941,2021-12-23,0.46643,2021-12-23,0.69794,2021-12-23,2.30083
2021-12-24,2.36413,2021-12-24,0.33642,2021-12-24,0.39972,2021-12-24,0.62153,2021-12-24,2.01686
2021-12-25,2.83285,2021-12-25,0.37691,2021-12-25,0.40656,2021-12-25,0.67913,2021-12-25,2.38123
2021-12-26,3.40934,2021-12-26,0.40143,2021-12-26,0.49894,2021-12-26,0.79887,2021-12-26,2.90755
2021-12-27,3.00163,2021-12-27,0.43165,2021-12-27,0.49209,2021-12-27,0.7179,2021-12-27,2.66064
2021-12-28,2.79407,2021-12-28,0.39801,2021-12-28,0.5092,2021-12-28,0.74185,2021-12-28,2.35101
2021-12-29,2.54489,2021-12-29,0.36665,2021-12-29,0.48012,2021-12-29,0.72645,2021-12-29,2.28886
2021-12-30,2.40119,2021-12-30,0.34327,2021-12-30,0.45845,2021-12-30,0.75782,2021-12-30,2.18052
2021-12-31,2.05735,2021-12-31,0.34213,2021-12-31,0.37691,2021-12-31,0.65803,2021-12-31,1.92506
2022-01-01,2.42628,2022-01-01,0.3484,2022-01-01,0.49666,2022-01-01,0.82681,2022-01-01,2.32421
2022-01-02,3.01817,2022-01-02,0.41511,2022-01-02,0.6107,2022-01-02,1.00871,2022-01-02,2.85851
2022-01-03,2.70626,2022-01-03,0.39573,2022-01-03,0.63123,2022-01-03,0.85932,2022-01-03,2.37667
2022-01-04,2.68459,2022-01-04,0.40542,2022-01-04,0.5685,2022-01-04,0.87186,2022-01-04,2.43939
2022-01-05,2.75016,2022-01-05,0.44648,2022-01-05,0.57934,2022-01-05,0.9095,2022-01-05,2.40347
2022-01-06,2.6173,2022-01-06,0.40542,2022-01-06,0.53087,2022-01-06,0.88669,2022-01-06,2.35899
2022-01-07,2.32934,2022-01-07,0.41854,2022-01-07,0.49666,2022-01-07,0.94941,2022-01-07,2.23355
2022-01-08,2.6441,2022-01-08,0.44648,2022-01-08,0.53087,2022-01-08,1.04236,2022-01-08,2.49756
2022-01-09,3.12936,2022-01-09,0.50521,2022-01-09,0.68198,2022-01-09,1.14956,2022-01-09,2.94461
2022-01-10,2.68174,2022-01-10,0.50179,2022-01-10,0.63522,2022-01-10,1.04863,2022-01-10,2.52835
2022-01-11,2.71025,2022-01-11,0.47841,2022-01-11,0.62039,2022-01-11,1.01955,2022-01-11,2.627
2022-01-12,2.76442,2022-01-12,0.45446,2022-01-12,0.5628,2022-01-12,0.9363,2022-01-12,2.47475
2022-01-13,2.66691,2022-01-13,0.44192,2022-01-13,0.61127,2022-01-13,0.97792,2022-01-13,2.43426
2022-01-14,2.31965,2022-01-14,0.40029,2022-01-14,0.56508,2022-01-14,0.95511,2022-01-14,2.07902
2022-01-15,2.74845,2022-01-15,0.44306,2022-01-15,0.57877,2022-01-15,1.02297,2022-01-15,2.35671
2022-01-16,3.09515,2022-01-16,0.58105,2022-01-16,0.64948,2022-01-16,1.17294,2022-01-16,2.88074
2022-01-17,2.78039,2022-01-17,0.50179,2022-01-17,0.68597,2022-01-17,1.04806,2022-01-17,2.67889
2022-01-18,2.68744,2022-01-18,0.45503,2022-01-18,0.63408,2022-01-18,1.02297,2022-01-18,2.47304
2022-01-19,2.71082,2022-01-19,0.47385,2022-01-19,0.61811,2022-01-19,1.00529,2022-01-19,2.38693
2022-01-20,2.47817,2022-01-20,0.47898,2022-01-20,0.64948,2022-01-20,0.96937,2022-01-20,2.28144
2022-01-21,2.21758,2022-01-21,0.46415,2022-01-21,0.59873,2022-01-21,0.84734,2022-01-21,2.09726
2022-01-22,2.5637,2022-01-22,0.44876,2022-01-22,0.64776,2022-01-22,1.11078,2022-01-22,2.48501
2022-01-23,2.81802,2022-01-23,0.55767,2022-01-23,0.81655,2022-01-23,1.24136,2022-01-23,2.9372
2022-01-24,2.37667,2022-01-24,0.5035,2022-01-24,0.70935,2022-01-24,1.09197,2022-01-24,2.50383
2022-01-25,2.24381,2022-01-25,0.51433,2022-01-25,0.68198,2022-01-25,1.06916,2022-01-25,2.32421
2022-01-26,2.01629,2022-01-26,0.49438,2022-01-26,0.68084,2022-01-26,1.06631,2022-01-26,2.05165
2022-01-27,1.86347,2022-01-27,0.42424,2022-01-27,0.62153,2022-01-27,0.98705,2022-01-27,1.92164
2022-01-28,1.57209,2022-01-28,0.3541,2022-01-28,0.60215,2022-01-28,0.97906,2022-01-28,1.77794
2022-01-29,1.80702,2022-01-29,0.41911,2022-01-29,0.64719,2022-01-29,1.07942,2022-01-29,1.94844
2022-01-30,1.88742,2022-01-30,0.41626,2022-01-30,0.61412,2022-01-30,1.13074,2022-01-30,2.05165
2022-01-31,1.76711,2022-01-31,0.4174,2022-01-31,0.61127,2022-01-31,1.01156,2022-01-31,1.92392
2022-02-01,1.96554,2022-02-01,0.42025,2022-02-01,0.6432,2022-02-01,0.97108,2022-02-01,2.33561
2022-02-02,2.20275,2022-02-02,0.52745,2022-02-02,0.7715,2022-02-02,1.27843,2022-02-02,2.59392
2022-02-03,1.96497,2022-02-03,0.51262,2022-02-03,0.78918,2022-02-03,1.14899,2022-02-03,2.39891
2022-02-04,1.86632,2022-02-04,0.49723,2022-02-04,0.72703,2022-02-04,1.16267,2022-02-04,2.25521
2022-02-05,2.02884,2022-02-05,0.56565,2022-02-05,0.81028,2022-02-05,1.36624,2022-02-05,2.59849
2022-02-06,2.32934,2022-02-06,0.68198,2022-02-06,0.92945,2022-02-06,1.72377,2022-02-06,2.76841
2022-02-07,1.89027,2022-02-07,0.6432,2022-02-07,0.85019,2022-02-07,1.35598,2022-02-07,2.45137
2022-02-08,1.96041,2022-02-08,0.66145,2022-02-08,0.82681,2022-02-08,1.26189,2022-02-08,2.39093
2022-02-09,1.9165,2022-02-09,0.61127,2022-02-09,0.77264,2022-02-09,1.32119,2022-02-09,2.29798
2022-02-10,1.65648,2022-02-10,0.61469,2022-02-10,0.808,2022-02-10,1.37594,2022-02-10,2.24666
2022-02-11,1.60231,2022-02-11,0.64662,2022-02-11,0.80686,2022-02-11,1.32119,2022-02-11,2.17025
2022-02-12,1.84066,2022-02-12,0.6643,2022-02-12,0.85875,2022-02-12,1.66105,2022-02-12,2.41887
2022-02-13,2.0237,2022-02-13,0.78006,2022-02-13,0.97906,2022-02-13,1.88001,2022-02-13,2.70797
2022-02-14,1.67302,2022-02-14,0.66658,2022-02-14,0.92432,2022-02-14,1.5145,2022-02-14,2.43426
2022-02-15,1.69526,2022-02-15,0.62153,2022-02-15,0.90721,2022-02-15,1.45463,2022-02-15,2.32136
